Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2016,S08000032,,45-64 years,,Males,,Subarachnoid Haemorrhage,3,,3.28630269038647,,3.358691683220145
2016,S08000032,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,3.05704444942629,,2.9886384744416343
2016,S08000032,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2016,S08000032,,65-74 years,,Females,,Subarachnoid Haemorrhage,4,,11.4790793778339,,11.587008602606328
2016,S08000032,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,10.1107122996815,,9.350819365546904
2016,S08000032,,75plus years,,Females,,Subarachnoid Haemorrhage,6,,19.8425821813612,,19.42539852460819
2016,S92000003,d,0-44 years,,Males,,Subarachnoid Haemorrhage,8,,0.548263273282514,,0.6011316317790713
2016,S92000003,d,0-44 years,,Females,,Subarachnoid Haemorrhage,5,,0.343552886531353,,0.36724507171796494
2016,S92000003,d,45-64 years,,Males,,Subarachnoid Haemorrhage,20,,2.76245383249032,,2.788960982881996
2016,S92000003,d,45-64 years,,Females,,Subarachnoid Haemorrhage,37,,4.82197150866456,,4.830844747386496
2016,S92000003,d,65-74 years,,Males,,Subarachnoid Haemorrhage,8,,3.01504507492387,,3.236642419264077
2016,S92000003,d,65-74 years,,Females,,Subarachnoid Haemorrhage,26,,8.92835680460978,,9.129797809868965
2016,S92000003,d,75plus years,,Males,,Subarachnoid Haemorrhage,17,,9.4961456820467,,10.383774782400328
2016,S92000003,d,75plus years,,Females,,Subarachnoid Haemorrhage,35,,13.2933772394593,,13.06539112408083
2017,S08000015,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000015,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000015,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,1.92804534762658,,1.9130282690920224
2017,S08000015,,45-64 years,,Females,,Subarachnoid Haemorrhage,2,,3.48225789601978,,3.4276753363049375
2017,S08000015,,65-74 years,,Males,,Subarachnoid Haemorrhage,2,,9.06577217714519,,9.079692294842935
2017,S08000015,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,8.29153020189876,,8.323553158372246
2017,S08000015,,75plus years,,Males,,Subarachnoid Haemorrhage,3,,20.3555434930113,,19.334880123743233
2017,S08000015,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,14.4459960514277,,14.981449567326855
2017,S08000016,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000016,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000016,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000016,,45-64 years,,Females,,Subarachnoid Haemorrhage,1,,5.50964187327824,,5.864807801870036
2017,S08000016,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000016,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,12.4595066035385,,12.394338266279965
2017,S08000016,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000016,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,14.5815106445028,,14.894250819183794
2017,S08000017,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000017,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,2.99177262528048,,3.200488443774804
2017,S08000017,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000017,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,17.1350239890336,,16.34092111153064
2017,S08000017,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,9.90295107942167,,10.280450694958466
2017,S08000017,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,9.46521533364884,,9.386762787117608
2017,S08000017,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000017,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000019,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000019,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000019,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000019,,45-64 years,,Females,,Subarachnoid Haemorrhage,5,,11.1992115755051,,11.429813727113856
2017,S08000019,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,6.38977635782748,,6.140791603863115
2017,S08000019,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,17.688679245283,,18.046632498375804
2017,S08000019,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000019,,75plus years,,Females,,Subarachnoid Haemorrhage,5,,34.60447089764,,34.98249828458699
2017,S08000020,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.603686107371611,,0.6827283384928089
2017,S08000020,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.631719920655978,,0.7065825227822394
2017,S08000020,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,1.27446982055465,,1.2886040460326185
2017,S08000020,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,5.01146372326697,,5.1119611304122685
2017,S08000020,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000020,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,6.66178136033575,,6.680694764000798
2017,S08000020,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,5.26315789473684,,5.158361704322707
2017,S08000020,,75plus years,,Females,,Subarachnoid Haemorrhage,7,,26.3296471827278,,25.503855732473916
2017,S08000022,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000022,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,1.33782843688125,,1.441770989096092
2017,S08000022,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,2.14435819359266,,2.0291447623091043
2017,S08000022,,45-64 years,,Females,,Subarachnoid Haemorrhage,1,,2.02232648438764,,1.98953787298506
2017,S08000022,,65-74 years,,Males,,Subarachnoid Haemorrhage,2,,9.9009900990099,,10.3937678967691
2017,S08000022,,65-74 years,,Females,,Subarachnoid Haemorrhage,5,,23.552687361628,,23.24987717659237
2017,S08000022,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,15.1653017895056,,14.9226980218003
2017,S08000022,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,16.4302535735802,,17.21268048589147
2017,S08000024,,0-44 years,,Males,,Subarachnoid Haemorrhage,2,,0.775765098328226,,0.7747961051791226
2017,S08000024,,0-44 years,,Females,,Subarachnoid Haemorrhage,2,,0.764771562734211,,0.8651864105754112
2017,S08000024,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,1.80001800018,,1.731399360247936
2017,S08000024,,45-64 years,,Females,,Subarachnoid Haemorrhage,6,,5.20896636744049,,5.201080345938212
2017,S08000024,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,2.65287173365168,,2.526696849209029
2017,S08000024,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,2.37287331229386,,2.4505479425199472
2017,S08000024,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,7.72290226667182,,6.82081713389264
2017,S08000024,,75plus years,,Females,,Subarachnoid Haemorrhage,5,,13.1257711390544,,11.547813805596093
2017,S08000025,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000025,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000025,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000025,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,29.12358802604481
2017,S08000025,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000025,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000025,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000025,,75plus years,,Females,,Subarachnoid Haemorrhage,,c,,c,79.13896802785692
2017,S08000026,,0-44 years,,Males,,Subarachnoid Haemorrhage,,c,,c,15.597527082978845
2017,S08000026,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000026,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000026,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000026,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000026,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000026,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000026,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000028,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000028,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000028,,45-64 years,,Males,,Subarachnoid Haemorrhage,,c,,c,25.497195308516066
2017,S08000028,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000028,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000028,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000028,,75plus years,,Males,,Subarachnoid Haemorrhage,,c,,c,73.58351729212656
2017,S08000028,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000029,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000029,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000029,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,1.97106476918832,,2.0090070482663944
2017,S08000029,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,5.58773678034607,,5.647861004984803
2017,S08000029,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000029,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,4.49903270796779,,4.430802942053154
2017,S08000029,,75plus years,,Males,,Subarachnoid Haemorrhage,3,,22.2899175273051,,21.768421517080817
2017,S08000029,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,16.1030595813205,,14.980418337763894
2017,S08000030,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000030,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000030,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000030,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,6.84474409213025,,6.90631590079083
2017,S08000030,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000030,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,12.2259352840492,,12.33228097868982
2017,S08000030,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,12.0561818072217,,11.084656786455383
2017,S08000030,,75plus years,,Females,,Subarachnoid Haemorrhage,2,,8.47242226552572,,7.718741038928609
2017,S08000031,,0-44 years,,Males,,Subarachnoid Haemorrhage,2,,0.597582182489647,,0.7331164646795283
2017,S08000031,,0-44 years,,Females,,Subarachnoid Haemorrhage,8,,2.41857709063315,,2.8220781179210324
2017,S08000031,,45-64 years,,Males,,Subarachnoid Haemorrhage,3,,2.01730850698997,,2.0570881473407683
2017,S08000031,,45-64 years,,Females,,Subarachnoid Haemorrhage,8,,4.90740343150185,,4.969343436955912
2017,S08000031,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,2.04210827258061,,1.9396760740956256
2017,S08000031,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,5.44257179659295,,5.402139964834237
2017,S08000031,,75plus years,,Males,,Subarachnoid Haemorrhage,4,,11.8824822505421,,11.830843668426349
2017,S08000031,,75plus years,,Females,,Subarachnoid Haemorrhage,7,,12.9222817057412,,13.161353139552528
2017,S08000032,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000032,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2017,S08000032,,45-64 years,,Males,,Subarachnoid Haemorrhage,5,,5.43785617957976,,5.515569399335224
2017,S08000032,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,4.04211887871622,,4.096290830108292
2017,S08000032,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,3.17682190736387,,3.029026333253477
2017,S08000032,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,5.6556287645279,,5.670628269462748
2017,S08000032,,75plus years,,Males,,Subarachnoid Haemorrhage,4,,19.8137507430157,,23.0935292360793
2017,S08000032,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,13.1224985237189,,12.278484249189306
2017,S92000003,d,0-44 years,,Males,,Subarachnoid Haemorrhage,6,,0.410763088281203,,0.4492190261356067
2017,S92000003,d,0-44 years,,Females,,Subarachnoid Haemorrhage,13,,0.895612257762719,,0.9864725602263232
2017,S92000003,d,45-64 years,,Males,,Subarachnoid Haemorrhage,15,,2.06218732084748,,2.0613005125452
2017,S92000003,d,45-64 years,,Females,,Subarachnoid Haemorrhage,43,,5.56538485930578,,5.5913491244113205
2017,S92000003,d,65-74 years,,Males,,Subarachnoid Haemorrhage,9,,3.3367194857003,,3.3339314739150665
2017,S92000003,d,65-74 years,,Females,,Subarachnoid Haemorrhage,24,,8.13917997761726,,8.196570911625178
2017,S92000003,d,75plus years,,Males,,Subarachnoid Haemorrhage,22,,12.0551247979397,,11.973667760663048
2017,S92000003,d,75plus years,,Females,,Subarachnoid Haemorrhage,41,,15.443957269207,,15.147469882016178
2018,S08000015,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000015,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,1.1154489682097,,1.220732928050001
2018,S08000015,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000015,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000015,,65-74 years,,Males,,Subarachnoid Haemorrhage,2,,8.99159286067527,,9.02419715409637
2018,S08000015,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,12.2674299734206,,12.35709606431108
2018,S08000015,,75plus years,,Males,,Subarachnoid Haemorrhage,3,,19.8425821813612,,19.17475248391692
2018,S08000015,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,4.76281196418365,,4.379971267388486
2018,S08000016,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000016,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000017,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000017,,0-44 years,,Females,,Subarachnoid Haemorrhage,2,,6.04540096121875,,6.402806582272017
2018,S08000017,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000017,,45-64 years,,Females,,Subarachnoid Haemorrhage,1,,4.30960179279435,,3.979175647445038
2018,S08000017,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,9.77803852547179,,9.732618428270602
2018,S08000017,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,9.42151874882231,,9.217779252622458
2018,S08000017,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,13.3868808567604,,11.745360582569884
2018,S08000017,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000019,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,1.25040638207417,,1.4114724480578138
2018,S08000019,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000019,,45-64 years,,Males,,Subarachnoid Haemorrhage,1,,2.34076917675148,,2.3866185706200436
2018,S08000019,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,6.66414909922918,,6.890067671230716
2018,S08000019,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,6.30040322580645,,6.239541677302248
2018,S08000019,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,5.84761125080405,,5.909403472580368
2018,S08000019,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000019,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000020,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.610948191593353,,0.7051603635403885
2018,S08000020,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000020,,45-64 years,,Males,,Subarachnoid Haemorrhage,3,,3.81199252849464,,3.813922286612853
2018,S08000020,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,3.75079704437193,,3.769532490947863
2018,S08000020,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,3.45913037462382,,3.5731258061865097
2018,S08000020,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,9.85772023789965,,9.797547050492994
2018,S08000020,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,5.1440329218107,,5.2692591421646116
2018,S08000020,,75plus years,,Females,,Subarachnoid Haemorrhage,7,,25.9528399822038,,25.00196714600655
2018,S08000022,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,45-64 years,,Females,,Subarachnoid Haemorrhage,3,,6.07299742909775,,5.827660659218839
2018,S08000022,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000022,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,4.67573759760602,,4.691111622868743
2018,S08000022,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,7.33245343892066,,7.342143906020558
2018,S08000022,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,16.1272981399849,,16.753264851468558
2018,S08000024,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.384167681509625,,0.4048648561110301
2018,S08000024,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000024,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,1.78735801674754,,1.757087808007629
2018,S08000024,,45-64 years,,Females,,Subarachnoid Haemorrhage,8,,6.90143032143412,,6.920797526781103
2018,S08000024,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000024,,65-74 years,,Females,,Subarachnoid Haemorrhage,3,,7.01245880180454,,7.032258889414532
2018,S08000024,,75plus years,,Males,,Subarachnoid Haemorrhage,4,,15.1664518085994,,15.644902133062356
2018,S08000024,,75plus years,,Females,,Subarachnoid Haemorrhage,6,,15.564606085761,,15.89485201931064
2018,S08000025,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000025,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000026,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,45-64 years,,Females,,Subarachnoid Haemorrhage,,c,,c,25.08555967675465
2018,S08000028,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000028,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000029,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,1.04662724370715,,1.194624557069972
2018,S08000029,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,1.04046363059379,,1.0905088817754156
2018,S08000029,,45-64 years,,Males,,Subarachnoid Haemorrhage,2,,3.93189950064876,,3.899338574694267
2018,S08000029,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,7.4352206401725,,7.278955668941133
2018,S08000029,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000029,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,8.91702706317714,,9.10893876722935
2018,S08000029,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,7.24532676423707,,6.892748828232699
2018,S08000029,,75plus years,,Females,,Subarachnoid Haemorrhage,3,,15.8294639088223,,14.40644939011882
2018,S08000030,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.926827007739006,,1.0802469135802466
2018,S08000030,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000030,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000030,,45-64 years,,Females,,Subarachnoid Haemorrhage,5,,8.57912527238723,,8.159175867720968
2018,S08000030,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000030,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,4.02026212109029,,3.941974140649638
2018,S08000030,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,5.91891092039065,,5.333674688513398
2018,S08000030,,75plus years,,Females,,Subarachnoid Haemorrhage,1,,4.20733759676876,,3.6106296938186015
2018,S08000031,,0-44 years,,Males,,Subarachnoid Haemorrhage,1,,0.296202389168471,,0.39355646860656274
2018,S08000031,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.300955533819878,,0.3766004172732623
2018,S08000031,,45-64 years,,Males,,Subarachnoid Haemorrhage,3,,2.02051496191329,,1.9841962326851597
2018,S08000031,,45-64 years,,Females,,Subarachnoid Haemorrhage,8,,4.89910897455525,,4.957069091689474
2018,S08000031,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,2.01292296543811,,2.0838021888258194
2018,S08000031,,65-74 years,,Females,,Subarachnoid Haemorrhage,7,,12.6139762857246,,12.594102547798611
2018,S08000031,,75plus years,,Males,,Subarachnoid Haemorrhage,2,,5.88339118668,,5.848722785161791
2018,S08000031,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,7.38566073967392,,6.924843919068468
2018,S08000032,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2018,S08000032,,0-44 years,,Females,,Subarachnoid Haemorrhage,1,,0.573424087252209,,0.6252333460166384
2018,S08000032,,45-64 years,,Males,,Subarachnoid Haemorrhage,7,,7.60282825210979,,7.561676757883555
2018,S08000032,,45-64 years,,Females,,Subarachnoid Haemorrhage,4,,4.03160780519271,,3.907434742985664
2018,S08000032,,65-74 years,,Males,,Subarachnoid Haemorrhage,1,,3.12139089178138,,3.0386908214962514
2018,S08000032,,65-74 years,,Females,,Subarachnoid Haemorrhage,2,,5.58674823319087,,5.513784461152882
2018,S08000032,,75plus years,,Males,,Subarachnoid Haemorrhage,3,,14.4976562122457,,13.149171448315952
2018,S08000032,,75plus years,,Females,,Subarachnoid Haemorrhage,4,,12.9988301052905,,13.77429194743406
2018,S92000003,d,0-44 years,,Males,,Subarachnoid Haemorrhage,6,,0.410627027470948,,0.45377476020823615
2018,S92000003,d,0-44 years,,Females,,Subarachnoid Haemorrhage,6,,0.414116971479764,,0.4437686233921022
2018,S92000003,d,45-64 years,,Males,,Subarachnoid Haemorrhage,18,,2.47346181593322,,2.473450402760448
2018,S92000003,d,45-64 years,,Females,,Subarachnoid Haemorrhage,40,,5.16652351091105,,5.113675776208753
2018,S92000003,d,65-74 years,,Males,,Subarachnoid Haemorrhage,7,,2.56064147727065,,2.548055115381353
2018,S92000003,d,65-74 years,,Females,,Subarachnoid Haemorrhage,24,,8.05344805022667,,8.073959756417679
2018,S92000003,d,75plus years,,Males,,Subarachnoid Haemorrhage,17,,9.11640577658371,,8.943463134027269
2018,S92000003,d,75plus years,,Females,,Subarachnoid Haemorrhage,29,,10.8104481117129,,10.616538677417328
2019,S08000015,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000015,,0-44 years,,Females,,Subarachnoid Haemorrhage,2,,2.24711526577756,,2.4895262075980336
2019,S08000015,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000015,,45-64 years,,Females,,Subarachnoid Haemorrhage,2,,3.50140056022409,,3.46472905818765
2019,S08000015,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000015,,65-74 years,,Females,,Subarachnoid Haemorrhage,5,,20.2815073216241,,20.42229774644673
2019,S08000015,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000015,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,45-64 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,65-74 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,75plus years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000016,,75plus years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000017,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000017,,0-44 years,,Females,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000017,,45-64 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000017,,45-64 years,,Females,,Subarachnoid Haemorrhage,2,,8.66626224109542,,8.241770270000327
2019,S08000017,,65-74 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
2019,S08000017,,65-74 years,,Females,,Subarachnoid Haemorrhage,1,,9.36504963476306,,9.628851540616246
2019,S08000017,,75plus years,,Males,,Subarachnoid Haemorrhage,1,,12.9015610888918,,13.10272536687631
2019,S08000017,,75plus years,,Females,,Subarachnoid Haemorrhage,2,,20.4582651391162,,19.94951269422494
2019,S08000019,,0-44 years,,Males,,Subarachnoid Haemorrhage,0,,0,,0
